track,index,timestamp,sec since last signal,heading,heading change,heading change per sec,altitude (ft),speed (kts),speed (mph),alt/speed ratio,climb type,vert rate/speed ratio,vert rate per sec,latitude,longitude
24,7661,2023-05-31 15:06:22,38,295,2,0.05263157894736842,26025.0,454.0,522.0,49.85632183908046,climbing,0.0421455938697318,0.5789473684210527,24.952,-78.671
24,7676,2023-05-31 15:06:53,31,295,0,0.0,26025.0,475.0,547.0,47.57769652650823,descending,0.043875685557586835,-0.7741935483870968,24.98,-78.737
24,7690,2023-05-31 15:07:24,31,295,0,0.0,26000.0,481.0,554.0,46.931407942238266,descending,0.3555956678700361,-6.354838709677419,25.009,-78.805
24,7703,2023-05-31 15:07:54,30,295,0,0.0,25825.0,474.0,545.0,47.38532110091743,descending,1.4678899082568808,-26.666666666666668,25.037,-78.871
24,7717,2023-05-31 15:08:24,30,294,1,0.03333333333333333,25200.0,448.0,516.0,48.83720930232558,descending,2.374031007751938,-40.833333333333336,25.064,-78.937
24,7729,2023-05-31 15:08:54,30,295,1,0.03333333333333333,24600.0,426.0,490.0,50.204081632653065,descending,2.3469387755102042,-38.333333333333336,25.089,-78.997
24,7740,2023-05-31 15:09:24,30,294,1,0.03333333333333333,24050.0,410.0,472.0,50.95338983050848,descending,2.330508474576271,-36.666666666666664,25.113,-79.054
24,7751,2023-05-31 15:09:54,30,295,1,0.03333333333333333,23500.0,405.0,466.0,50.42918454935622,descending,2.2532188841201717,-35.0,25.136,-79.111
24,7762,2023-05-31 15:10:24,30,295,0,0.0,23000.0,399.0,459.0,50.108932461873636,descending,2.178649237472767,-33.333333333333336,25.159,-79.166
24,7773,2023-05-31 15:10:54,30,295,0,0.0,22500.0,392.0,451.0,49.889135254988915,descending,2.272727272727273,-34.166666666666664,25.181,-79.22
24,7785,2023-05-31 15:11:24,30,294,1,0.03333333333333333,21975.0,389.0,448.0,49.051339285714285,descending,2.2879464285714284,-34.166666666666664,25.205,-79.277
24,7795,2023-05-31 15:11:54,30,294,0,0.0,21475.0,388.0,447.0,48.04250559284117,descending,2.237136465324385,-33.333333333333336,25.227,-79.331
24,7808,2023-05-31 15:12:24,30,294,0,0.0,20975.0,387.0,445.0,47.13483146067416,descending,2.303370786516854,-34.166666666666664,25.249,-79.384
24,7818,2023-05-31 15:12:54,30,294,0,0.0,20450.0,382.0,440.0,46.47727272727273,descending,2.272727272727273,-33.333333333333336,25.272,-79.439
24,7829,2023-05-31 15:13:24,30,294,0,0.0,19975.0,380.0,437.0,45.70938215102975,descending,2.688787185354691,-39.166666666666664,25.292,-79.489
24,7840,2023-05-31 15:13:54,30,295,1,0.03333333333333333,19275.0,378.0,435.0,44.310344827586206,descending,3.731034482758621,-54.1,25.315,-79.544
24,7851,2023-05-31 15:14:25,31,294,1,0.03225806451612903,18325.0,371.0,427.0,42.91569086651054,descending,4.60655737704918,-63.45161290322581,25.337,-79.597
24,7862,2023-05-31 15:14:55,30,294,0,0.0,17275.0,368.0,423.0,40.839243498817964,descending,4.964539007092198,-70.0,25.358,-79.651
24,7872,2023-05-31 15:15:25,30,294,0,0.0,16225.0,366.0,421.0,38.53919239904988,descending,4.244655581947743,-59.56666666666667,25.379,-79.701
24,7880,2023-05-31 15:15:42,17,302,8,0.47058823529411764,15875.0,360.0,414.0,38.34541062801932,descending,1.9130434782608696,-46.588235294117645,25.393,-79.73
24,7888,2023-05-31 15:16:01,19,305,3,0.15789473684210525,15750.0,349.0,402.0,39.17910447761194,descending,3.044776119402985,-64.42105263157895,25.41,-79.757
24,7897,2023-05-31 15:16:31,30,305,0,0.0,14875.0,348.0,400.0,37.1875,descending,4.5,-60.0,25.438,-79.802
24,7908,2023-05-31 15:17:01,30,305,0,0.0,13950.0,346.0,398.0,35.050251256281406,descending,4.334170854271357,-57.5,25.466,-79.845
24,7921,2023-05-31 15:17:31,30,305,0,0.0,13150.0,339.0,390.0,33.717948717948715,descending,3.8461538461538463,-50.0,25.493,-79.887
24,7932,2023-05-31 15:18:01,30,305,0,0.0,12450.0,331.0,381.0,32.67716535433071,descending,3.674540682414698,-46.666666666666664,25.519,-79.928
24,7942,2023-05-31 15:18:31,30,305,0,0.0,11750.0,322.0,371.0,31.671159029649594,descending,3.7735849056603774,-46.666666666666664,25.546,-79.969
24,7954,2023-05-31 15:19:01,30,305,0,0.0,11050.0,315.0,362.0,30.524861878453038,descending,3.660220994475138,-44.166666666666664,25.572,-80.011
24,7965,2023-05-31 15:19:31,30,305,0,0.0,10425.0,307.0,353.0,29.532577903682718,descending,3.728045325779037,-43.86666666666667,25.596,-80.047
24,7972,2023-05-31 15:19:50,19,305,0,0.0,9975.0,300.0,345.0,28.91304347826087,descending,3.727536231884058,-67.6842105263158,25.612,-80.074
24,7984,2023-05-31 15:20:20,30,305,0,0.0,9375.0,294.0,338.0,27.736686390532544,descending,3.5177514792899407,-39.63333333333333,25.635,-80.109
24,7994,2023-05-31 15:20:43,23,304,1,0.043478260869565216,8925.0,294.0,338.0,26.40532544378698,descending,3.4319526627218937,-50.43478260869565,25.653,-80.137
24,8005,2023-05-31 15:21:13,30,295,9,0.3,8350.0,283.0,326.0,25.613496932515336,descending,3.2208588957055215,-35.0,25.671,-80.178
24,8015,2023-05-31 15:21:43,30,296,1,0.03333333333333333,7875.0,269.0,310.0,25.403225806451612,descending,3.1451612903225805,-32.5,25.686,-80.215
24,8027,2023-05-31 15:22:13,30,295,1,0.03333333333333333,7375.0,248.0,285.0,25.87719298245614,descending,3.508771929824561,-33.333333333333336,25.702,-80.252
24,8033,2023-05-31 15:22:31,18,288,7,0.3888888888888889,7075.0,236.0,272.0,26.011029411764707,descending,3.7316176470588234,-56.388888888888886,25.71,-80.271
24,8040,2023-05-31 15:22:47,16,271,17,1.0625,6800.0,231.0,266.0,25.56390977443609,descending,3.5601503759398496,-59.1875,25.712,-80.292
24,8050,2023-05-31 15:23:09,22,268,3,0.13636363636363635,6475.0,232.0,267.0,24.250936329588015,descending,4.752808988764045,-57.68181818181818,25.71,-80.318
24,8059,2023-05-31 15:23:39,30,267,1,0.03333333333333333,5700.0,230.0,265.0,21.50943396226415,descending,5.849056603773585,-51.666666666666664,25.709,-80.353
24,8072,2023-05-31 15:24:09,30,267,0,0.0,4925.0,230.0,265.0,18.58490566037736,descending,4.335849056603774,-38.3,25.707,-80.387
24,8094,2023-05-31 15:25:13,64,268,1,0.015625,3900.0,235.0,270.0,14.444444444444445,descending,2.811111111111111,-11.859375,25.704,-80.464
24,8101,2023-05-31 15:25:30,17,267,1,0.058823529411764705,3900.0,234.0,269.0,14.49814126394052,level,0.0,0.0,25.703,-80.482
24,8109,2023-05-31 15:25:47,17,266,1,0.058823529411764705,3900.0,237.0,273.0,14.285714285714286,level,0.0,0.0,25.702,-80.505
24,8122,2023-05-31 15:26:18,31,267,1,0.03225806451612903,3900.0,232.0,267.0,14.606741573033707,level,0.0,0.0,25.7,-80.542
24,8129,2023-05-31 15:26:34,16,278,11,0.6875,3900.0,226.0,260.0,15.0,descending,0.17307692307692307,-2.8125,25.7,-80.56
24,8135,2023-05-31 15:26:51,17,318,40,2.3529411764705883,3875.0,210.0,242.0,16.012396694214875,descending,0.13636363636363635,-1.9411764705882353,25.71,-80.577
24,8145,2023-05-31 15:27:19,28,351,33,1.1785714285714286,3875.0,183.0,211.0,18.364928909952607,level,0.0,0.0,25.733,-80.585
24,8151,2023-05-31 15:27:38,19,354,3,0.15789473684210525,3875.0,183.0,211.0,18.364928909952607,descending,1.7298578199052133,-19.210526315789473,25.748,-80.587
24,8157,2023-05-31 15:27:56,18,46,308,17.11111111111111,3650.0,176.0,203.0,17.980295566502463,descending,5.586206896551724,-63.0,25.761,-80.581
24,8163,2023-05-31 15:28:19,23,57,11,0.4782608695652174,3100.0,173.0,199.0,15.577889447236181,descending,5.798994974874372,-50.17391304347826,25.773,-80.564
24,8167,2023-05-31 15:28:35,16,83,26,1.625,2900.0,170.0,196.0,14.795918367346939,descending,1.3928571428571428,-17.0625,25.776,-80.551
24,8176,2023-05-31 15:29:03,28,87,4,0.14285714285714285,2900.0,168.0,193.0,15.025906735751295,level,0.0,0.0,25.777,-80.527
24,8188,2023-05-31 15:29:34,31,88,1,0.03225806451612903,2900.0,171.0,197.0,14.720812182741117,descending,0.4873096446700508,-3.096774193548387,25.778,-80.499
24,8194,2023-05-31 15:29:50,16,86,2,0.125,2825.0,173.0,199.0,14.195979899497488,descending,3.351758793969849,-41.6875,25.779,-80.484
24,8204,2023-05-31 15:30:19,29,88,2,0.06896551724137931,2400.0,163.0,188.0,12.76595744680851,descending,4.329787234042553,-28.06896551724138,25.78,-80.46
24,8214,2023-05-31 15:30:49,30,87,1,0.03333333333333333,2025.0,154.0,177.0,11.440677966101696,descending,4.378531073446328,-25.833333333333332,25.781,-80.436
24,8224,2023-05-31 15:31:19,30,88,1,0.03333333333333333,1625.0,153.0,176.0,9.232954545454545,descending,4.403409090909091,-25.833333333333332,25.782,-80.412
24,8232,2023-05-31 15:31:49,30,88,0,0.0,1250.0,138.0,159.0,7.861635220125786,descending,4.716981132075472,-25.0,25.783,-80.39
24,8244,2023-05-31 15:32:17,28,87,1,0.03571428571428571,900.0,137.0,158.0,5.69620253164557,descending,4.436708860759493,-25.035714285714285,25.784,-80.369
24,8260,2023-05-31 15:33:21,64,87,0,0.0,175.0,138.0,159.0,1.10062893081761,descending,4.364779874213837,-10.84375,25.786,-80.326
25,3975,2023-05-31 12:24:00,16,179,1,0.0625,1475.0,154.0,177.0,8.333333333333334,climbing,12.711864406779661,140.625,32.88,-97.03
25,3980,2023-05-31 12:24:16,16,180,1,0.0625,2125.0,156.0,180.0,11.805555555555555,climbing,11.46111111111111,128.9375,32.868,-97.03
25,3986,2023-05-31 12:24:32,16,181,1,0.0625,2575.0,181.0,208.0,12.379807692307692,climbing,6.759615384615385,87.875,32.855,-97.03
25,3991,2023-05-31 12:24:48,16,181,0,0.0,2875.0,208.0,239.0,12.02928870292887,climbing,7.531380753138075,112.5,32.841,-97.03
25,3995,2023-05-31 12:25:07,19,180,1,0.05263157894736842,3625.0,234.0,269.0,13.475836431226766,climbing,10.37918215613383,146.94736842105263,32.822,-97.03
25,4001,2023-05-31 12:25:24,17,174,6,0.35294117647058826,4550.0,253.0,291.0,15.63573883161512,climbing,12.281786941580757,210.23529411764707,32.802,-97.029
25,4005,2023-05-31 12:25:41,17,161,13,0.7647058823529411,5650.0,262.0,302.0,18.70860927152318,climbing,12.609271523178808,224.0,32.781,-97.023
25,4012,2023-05-31 12:26:03,22,151,10,0.45454545454545453,7025.0,269.0,310.0,22.661290322580644,climbing,12.219354838709677,172.1818181818182,32.759,-97.011
25,4017,2023-05-31 12:26:21,18,142,9,0.5,8175.0,275.0,316.0,25.870253164556964,climbing,11.25632911392405,197.61111111111111,32.74,-96.996
25,4022,2023-05-31 12:26:38,17,132,10,0.5882352941176471,9100.0,284.0,327.0,27.828746177370032,climbing,8.094801223241591,155.7058823529412,32.724,-96.979
25,4028,2023-05-31 12:26:55,17,121,11,0.6470588235294118,9675.0,289.0,333.0,29.054054054054053,climbing,4.504504504504505,88.23529411764706,32.709,-96.954
25,4030,2023-05-31 12:27:11,16,113,8,0.5,9925.0,293.0,337.0,29.451038575667656,climbing,1.8071216617210681,38.0625,32.7,-96.933
25,4036,2023-05-31 12:27:27,16,104,9,0.5625,10000.0,296.0,341.0,29.325513196480937,climbing,1.2580645161290323,26.8125,32.693,-96.909
25,4044,2023-05-31 12:27:46,19,91,13,0.6842105263157895,10175.0,341.0,392.0,25.956632653061224,climbing,4.209183673469388,86.84210526315789,32.69,-96.874
25,4053,2023-05-31 12:28:27,41,89,2,0.04878048780487805,11650.0,385.0,443.0,26.297968397291196,climbing,6.1512415349887135,66.46341463414635,32.691,-96.793
25,4061,2023-05-31 12:28:57,30,89,0,0.0,13400.0,396.0,456.0,29.385964912280702,climbing,7.565789473684211,115.0,32.692,-96.729
25,4069,2023-05-31 12:29:27,30,90,1,0.03333333333333333,15100.0,407.0,468.0,32.26495726495727,climbing,6.677350427350428,104.16666666666667,32.692,-96.662
25,4077,2023-05-31 12:29:57,30,89,1,0.03333333333333333,16525.0,420.0,483.0,34.21325051759835,climbing,6.3146997929606625,101.66666666666667,32.693,-96.596
25,4082,2023-05-31 12:30:27,30,89,0,0.0,18150.0,427.0,491.0,36.96537678207739,climbing,6.313645621181263,103.33333333333333,32.694,-96.525
25,4089,2023-05-31 12:30:57,30,89,0,0.0,19625.0,435.0,501.0,39.17165668662675,climbing,5.538922155688622,92.5,32.695,-96.453
25,4097,2023-05-31 12:31:27,30,89,0,0.0,20925.0,444.0,511.0,40.94911937377691,climbing,5.088062622309198,86.66666666666667,32.696,-96.382
25,4104,2023-05-31 12:31:57,30,93,4,0.13333333333333333,22225.0,453.0,521.0,42.658349328214975,climbing,5.038387715930902,87.5,32.695,-96.309
25,4114,2023-05-31 12:32:27,30,95,2,0.06666666666666667,23550.0,458.0,527.0,44.686907020872866,climbing,4.648956356736243,81.66666666666667,32.69,-96.233
25,4125,2023-05-31 12:32:57,30,95,0,0.0,24675.0,468.0,539.0,45.77922077922078,climbing,4.128014842300557,74.16666666666667,32.685,-96.159
25,4133,2023-05-31 12:33:27,30,95,0,0.0,25775.0,476.0,548.0,47.034671532846716,climbing,3.832116788321168,70.0,32.68,-96.079
25,4141,2023-05-31 12:33:57,30,95,0,0.0,26775.0,486.0,559.0,47.89803220035778,climbing,3.443649373881932,64.16666666666667,32.675,-96.001
25,4149,2023-05-31 12:34:27,30,95,0,0.0,27700.0,496.0,571.0,48.51138353765324,climbing,2.8021015761821366,53.333333333333336,32.669,-95.921
25,4157,2023-05-31 12:34:57,30,95,0,0.0,28375.0,511.0,588.0,48.256802721088434,climbing,2.423469387755102,47.5,32.663,-95.837
25,4164,2023-05-31 12:35:27,30,95,0,0.0,29125.0,522.0,601.0,48.46089850249584,climbing,2.4126455906821964,48.333333333333336,32.658,-95.757
25,4172,2023-05-31 12:35:57,30,95,0,0.0,29825.0,532.0,612.0,48.73366013071895,climbing,2.5326797385620914,51.666666666666664,32.651,-95.667
25,4180,2023-05-31 12:36:27,30,95,0,0.0,30675.0,535.0,616.0,49.797077922077925,climbing,3.49025974025974,71.66666666666667,32.646,-95.583
25,4188,2023-05-31 12:36:57,30,95,0,0.0,31975.0,531.0,611.0,52.33224222585925,climbing,3.927986906710311,80.0,32.639,-95.494
25,4195,2023-05-31 12:37:27,30,95,0,0.0,33075.0,529.0,609.0,54.310344827586206,climbing,3.0870279146141213,62.666666666666664,32.633,-95.404
25,4211,2023-05-31 12:38:12,45,90,5,0.1111111111111111,34325.0,534.0,615.0,55.8130081300813,climbing,2.569105691056911,35.111111111111114,32.629,-95.277
25,4224,2023-05-31 12:38:42,30,89,1,0.03333333333333333,35050.0,538.0,619.0,56.623586429725364,climbing,2.221324717285945,45.833333333333336,32.629,-95.189
25,4232,2023-05-31 12:39:12,30,89,0,0.0,35700.0,542.0,624.0,57.21153846153846,climbing,2.2435897435897436,46.666666666666664,32.63,-95.101
25,4242,2023-05-31 12:39:42,30,89,0,0.0,36450.0,542.0,624.0,58.41346153846154,climbing,2.3541666666666665,48.96666666666667,32.632,-95.012
25,4250,2023-05-31 12:40:01,19,97,8,0.42105263157894735,36900.0,537.0,618.0,59.70873786407767,climbing,1.4433656957928802,46.94736842105263,32.63,-94.954
25,4255,2023-05-31 12:40:19,18,105,8,0.4444444444444444,37000.0,531.0,611.0,60.55646481178396,climbing,0.1685761047463175,5.722222222222222,32.621,-94.903
25,4267,2023-05-31 12:40:59,40,109,4,0.1,37000.0,528.0,608.0,60.85526315789474,level,0.0,0.0,32.591,-94.794
25,4277,2023-05-31 12:41:30,31,109,0,0.0,37000.0,527.0,606.0,61.056105610561055,climbing,0.08085808580858085,1.5806451612903225,32.566,-94.705
25,4287,2023-05-31 12:42:00,30,109,0,0.0,37050.0,528.0,608.0,60.9375,climbing,1.1513157894736843,23.333333333333332,32.544,-94.627
25,4295,2023-05-31 12:42:30,30,108,1,0.03333333333333333,37700.0,528.0,608.0,62.00657894736842,climbing,2.34375,47.5,32.521,-94.547
25,4305,2023-05-31 12:43:00,30,108,0,0.0,38475.0,526.0,605.0,63.59504132231405,climbing,2.43801652892562,49.166666666666664,32.498,-94.464
25,4317,2023-05-31 12:43:30,30,109,1,0.03333333333333333,39175.0,521.0,600.0,65.29166666666667,climbing,2.2916666666666665,45.833333333333336,32.474,-94.383
25,4327,2023-05-31 12:44:00,30,109,0,0.0,39850.0,521.0,600.0,66.41666666666667,climbing,2.5416666666666665,50.833333333333336,32.451,-94.301
25,4336,2023-05-31 12:44:30,30,109,0,0.0,40700.0,512.0,589.0,69.10016977928693,climbing,1.9100169779286926,37.5,32.428,-94.222
25,4346,2023-05-31 12:45:00,30,108,1,0.03333333333333333,40975.0,511.0,588.0,69.68537414965986,climbing,0.467687074829932,9.166666666666666,32.406,-94.142
25,4356,2023-05-31 12:45:30,30,109,1,0.03333333333333333,40975.0,509.0,586.0,69.92320819112628,level,0.0,0.0,32.383,-94.064
25,4368,2023-05-31 12:46:00,30,109,0,0.0,40975.0,509.0,586.0,69.92320819112628,climbing,0.042662116040955635,0.8333333333333334,32.36,-93.983
25,4378,2023-05-31 12:46:30,30,109,0,0.0,41000.0,509.0,586.0,69.96587030716724,climbing,0.042662116040955635,0.8333333333333334,32.337,-93.902
25,4391,2023-05-31 12:47:00,30,109,0,0.0,41000.0,509.0,586.0,69.96587030716724,descending,0.042662116040955635,-0.8333333333333334,32.314,-93.825
25,4402,2023-05-31 12:47:30,30,109,0,0.0,40975.0,509.0,586.0,69.92320819112628,descending,0.042662116040955635,-0.8333333333333334,32.292,-93.749
25,4410,2023-05-31 12:48:00,30,109,0,0.0,40975.0,507.0,583.0,70.28301886792453,level,0.0,0.0,32.268,-93.667
25,4420,2023-05-31 12:48:30,30,109,0,0.0,40975.0,508.0,585.0,70.04273504273505,climbing,0.042735042735042736,0.8333333333333334,32.246,-93.59
25,4432,2023-05-31 12:49:00,30,109,0,0.0,41000.0,509.0,586.0,69.96587030716724,climbing,0.042662116040955635,0.8333333333333334,32.222,-93.509
25,4443,2023-05-31 12:49:31,31,109,0,0.0,41000.0,509.0,586.0,69.96587030716724,descending,0.042662116040955635,-0.8064516129032258,32.197,-93.425
25,4454,2023-05-31 12:50:01,30,111,2,0.06666666666666667,40975.0,510.0,587.0,69.80408858603066,level,0.0,0.0,32.175,-93.352
25,4463,2023-05-31 12:50:28,27,119,8,0.2962962962962963,41000.0,509.0,586.0,69.96587030716724,level,0.0,0.0,32.148,-93.282
25,4474,2023-05-31 12:50:59,31,129,10,0.3225806451612903,40975.0,507.0,583.0,70.28301886792453,climbing,0.04288164665523156,0.8064516129032258,32.108,-93.214
25,4487,2023-05-31 12:51:29,30,128,1,0.03333333333333333,41025.0,508.0,585.0,70.12820512820512,level,0.0,0.0,32.063,-93.148
25,4500,2023-05-31 12:52:00,31,128,0,0.0,40975.0,506.0,582.0,70.40378006872852,descending,0.0429553264604811,-0.8064516129032258,32.018,-93.08
25,4510,2023-05-31 12:52:30,30,128,0,0.0,41000.0,506.0,582.0,70.44673539518901,climbing,0.05670103092783505,1.1,31.976,-93.017
25,4514,2023-05-31 12:52:46,16,127,1,0.0625,41000.0,507.0,583.0,70.32590051457976,climbing,0.07718696397941681,2.8125,31.953,-92.983
25,4526,2023-05-31 12:53:03,17,118,9,0.5294117647058824,41025.0,509.0,586.0,70.0085324232082,descending,0.05460750853242321,-1.8823529411764706,31.93,-92.94
25,4538,2023-05-31 12:53:33,30,111,7,0.23333333333333334,40975.0,510.0,587.0,69.80408858603066,descending,0.08517887563884156,-1.6666666666666667,31.902,-92.864
25,4547,2023-05-31 12:54:03,30,111,0,0.0,40975.0,510.0,587.0,69.80408858603066,climbing,0.04258943781942078,0.8333333333333334,31.877,-92.787
25,4557,2023-05-31 12:54:33,30,111,0,0.0,41000.0,511.0,588.0,69.72789115646259,climbing,0.04251700680272109,0.8333333333333334,31.851,-92.709
25,4569,2023-05-31 12:55:03,30,112,1,0.03333333333333333,41000.0,510.0,587.0,69.84667802385009,descending,0.04258943781942078,-0.8333333333333334,31.824,-92.629
25,4581,2023-05-31 12:55:33,30,112,0,0.0,40975.0,508.0,585.0,70.04273504273505,descending,0.042735042735042736,-0.8333333333333334,31.798,-92.554
25,4592,2023-05-31 12:56:03,30,111,1,0.03333333333333333,40975.0,510.0,587.0,69.80408858603066,level,0.0,0.0,31.773,-92.48
25,4603,2023-05-31 12:56:33,30,111,0,0.0,40975.0,510.0,587.0,69.80408858603066,climbing,0.04258943781942078,0.8333333333333334,31.747,-92.403
25,4615,2023-05-31 12:57:03,30,111,0,0.0,41000.0,512.0,589.0,69.60950764006792,level,0.0,0.0,31.722,-92.324
25,4624,2023-05-31 12:57:34,31,112,1,0.03225806451612903,40975.0,514.0,592.0,69.21452702702703,level,0.0,0.0,31.697,-92.246
25,4637,2023-05-31 12:58:17,43,119,7,0.16279069767441862,41000.0,512.0,589.0,69.60950764006792,level,0.0,0.0,31.65,-92.138
25,4648,2023-05-31 12:58:49,32,120,1,0.03125,40975.0,512.0,589.0,69.56706281833617,level,0.0,0.0,31.612,-92.059
25,4658,2023-05-31 12:59:20,31,123,3,0.0967741935483871,41000.0,512.0,589.0,69.60950764006792,level,0.0,0.0,31.573,-91.987
25,4668,2023-05-31 12:59:50,30,123,0,0.0,40975.0,512.0,589.0,69.56706281833617,descending,0.042444821731748725,-0.8333333333333334,31.534,-91.916
25,4679,2023-05-31 13:00:20,30,123,0,0.0,40975.0,511.0,588.0,69.68537414965986,level,0.0,0.0,31.495,-91.847
25,4689,2023-05-31 13:00:50,30,123,0,0.0,40975.0,510.0,587.0,69.80408858603066,climbing,0.04258943781942078,0.8333333333333334,31.456,-91.776
25,4700,2023-05-31 13:01:20,30,123,0,0.0,41000.0,510.0,587.0,69.84667802385009,level,0.0,0.0,31.419,-91.709
25,4709,2023-05-31 13:01:50,30,122,1,0.03333333333333333,40975.0,509.0,586.0,69.92320819112628,level,0.0,0.0,31.381,-91.639
25,4719,2023-05-31 13:02:20,30,123,1,0.03333333333333333,41000.0,509.0,586.0,69.96587030716724,climbing,0.042662116040955635,0.8333333333333334,31.344,-91.57
25,4729,2023-05-31 13:02:50,30,123,0,0.0,41000.0,508.0,585.0,70.08547008547009,descending,0.042735042735042736,-0.8333333333333334,31.306,-91.502
25,4740,2023-05-31 13:03:20,30,123,0,0.0,40975.0,509.0,586.0,69.92320819112628,descending,0.042662116040955635,-0.8333333333333334,31.267,-91.432
25,4750,2023-05-31 13:03:51,31,123,0,0.0,40975.0,509.0,586.0,69.92320819112628,climbing,0.042662116040955635,0.8064516129032258,31.227,-91.359
25,4760,2023-05-31 13:04:21,30,124,1,0.03333333333333333,41000.0,506.0,582.0,70.44673539518901,climbing,0.0429553264604811,0.8333333333333334,31.186,-91.288
25,4770,2023-05-31 13:04:51,30,121,3,0.1,41000.0,504.0,580.0,70.6896551724138,descending,0.03793103448275862,-0.7333333333333333,31.149,-91.223
25,4783,2023-05-31 13:05:29,38,111,10,0.2631578947368421,40975.0,506.0,582.0,70.40378006872852,level,0.0,0.0,31.112,-91.127
25,4793,2023-05-31 13:05:59,30,111,0,0.0,41000.0,505.0,581.0,70.56798623063683,climbing,0.043029259896729774,0.8333333333333334,31.088,-91.054
25,4803,2023-05-31 13:06:29,30,110,1,0.03333333333333333,41000.0,506.0,582.0,70.44673539518901,level,0.0,0.0,31.064,-90.976
25,4813,2023-05-31 13:06:59,30,110,0,0.0,41000.0,508.0,585.0,70.08547008547009,level,0.0,0.0,31.039,-90.899
25,4825,2023-05-31 13:07:30,31,111,1,0.03225806451612903,41000.0,509.0,586.0,69.96587030716724,descending,0.042662116040955635,-0.8064516129032258,31.014,-90.822
25,4834,2023-05-31 13:08:00,30,111,0,0.0,40975.0,510.0,587.0,69.80408858603066,level,0.0,0.0,30.989,-90.744
25,4844,2023-05-31 13:08:30,30,110,1,0.03333333333333333,41000.0,511.0,588.0,69.72789115646259,level,0.0,0.0,30.964,-90.667
25,4854,2023-05-31 13:09:00,30,111,1,0.03333333333333333,40975.0,512.0,589.0,69.56706281833617,level,0.0,0.0,30.939,-90.59
25,4862,2023-05-31 13:09:29,29,114,3,0.10344827586206896,41000.0,511.0,588.0,69.72789115646259,climbing,0.04251700680272109,0.8620689655172413,30.912,-90.515
25,4874,2023-05-31 13:10:00,31,114,0,0.0,41000.0,510.0,587.0,69.84667802385009,level,0.0,0.0,30.882,-90.438
25,4884,2023-05-31 13:10:30,30,114,0,0.0,41000.0,510.0,587.0,69.84667802385009,level,0.0,0.0,30.854,-90.365
25,4892,2023-05-31 13:11:00,30,114,0,0.0,41000.0,509.0,586.0,69.96587030716724,descending,0.042662116040955635,-0.8333333333333334,30.825,-90.291
25,4902,2023-05-31 13:11:30,30,114,0,0.0,40975.0,507.0,583.0,70.28301886792453,level,0.0,0.0,30.795,-90.214
25,4912,2023-05-31 13:12:00,30,114,0,0.0,41000.0,508.0,585.0,70.08547008547009,level,0.0,0.0,30.766,-90.139
25,4922,2023-05-31 13:12:30,30,114,0,0.0,40975.0,509.0,586.0,69.92320819112628,level,0.0,0.0,30.738,-90.066
25,4930,2023-05-31 13:12:51,21,111,3,0.14285714285714285,41000.0,511.0,588.0,69.72789115646259,climbing,0.05442176870748299,1.5238095238095237,30.718,-90.013
25,4939,2023-05-31 13:13:17,26,98,13,0.5,41000.0,513.0,590.0,69.49152542372882,descending,0.059322033898305086,-1.3461538461538463,30.702,-89.942
25,4945,2023-05-31 13:13:34,17,89,9,0.5294117647058824,40975.0,513.0,590.0,69.44915254237289,level,0.0,0.0,30.7,-89.893
25,4955,2023-05-31 13:14:06,32,87,2,0.0625,41000.0,513.0,590.0,69.49152542372882,climbing,0.04067796610169491,0.75,30.704,-89.808
25,4965,2023-05-31 13:14:36,30,87,0,0.0,41000.0,513.0,590.0,69.49152542372882,level,0.0,0.0,30.708,-89.725
25,4973,2023-05-31 13:15:06,30,87,0,0.0,41000.0,513.0,590.0,69.49152542372882,level,0.0,0.0,30.711,-89.643
25,4983,2023-05-31 13:15:36,30,87,0,0.0,41000.0,514.0,592.0,69.25675675675676,descending,0.04222972972972973,-0.8333333333333334,30.715,-89.56
25,4993,2023-05-31 13:16:06,30,87,0,0.0,40975.0,513.0,590.0,69.44915254237289,descending,0.0847457627118644,-1.6666666666666667,30.718,-89.481
25,5003,2023-05-31 13:16:36,30,87,0,0.0,40950.0,512.0,589.0,69.52461799660442,climbing,0.08488964346349745,1.6666666666666667,30.722,-89.395
25,5013,2023-05-31 13:17:06,30,87,0,0.0,41025.0,511.0,588.0,69.7704081632653,climbing,0.08503401360544217,1.6666666666666667,30.725,-89.312
25,5024,2023-05-31 13:17:36,30,87,0,0.0,41000.0,510.0,587.0,69.84667802385009,descending,0.08517887563884156,-1.6666666666666667,30.728,-89.232
25,5033,2023-05-31 13:18:06,30,87,0,0.0,40975.0,509.0,586.0,69.92320819112628,level,0.0,0.0,30.732,-89.151
25,5042,2023-05-31 13:18:37,31,88,1,0.03225806451612903,41000.0,510.0,587.0,69.84667802385009,level,0.0,0.0,30.735,-89.066
25,5052,2023-05-31 13:19:07,30,88,0,0.0,40975.0,510.0,587.0,69.80408858603066,level,0.0,0.0,30.738,-88.986
25,5063,2023-05-31 13:19:32,25,87,1,0.04,41000.0,509.0,586.0,69.96587030716724,level,0.0,0.0,30.741,-88.915
25,5069,2023-05-31 13:19:48,16,79,8,0.5,40975.0,504.0,580.0,70.64655172413794,descending,0.04310344827586207,-1.5625,30.745,-88.877
