track,index,timestamp,altitude (ft),vertical rate (ft),heading,speed (kts),speed (mph),latitude,longitude,aircraft type
33,11072,2023-05-31 12:45:46,40000,0,245,509,586,26.928,-83.920,"Jet - Large Passenger"
33,11073,2023-05-31 12:46:16,40000,0,245,509,586,26.898,-83.991,"Jet - Large Passenger"
33,11074,2023-05-31 12:46:46,40000,0,245,509,586,26.869,-84.061,"Jet - Large Passenger"
33,11075,2023-05-31 12:47:18,40000,0,245,508,585,26.837,-84.136,"Jet - Large Passenger"
33,11076,2023-05-31 12:47:50,40000,0,245,509,586,26.805,-84.215,"Jet - Large Passenger"
33,11077,2023-05-31 12:48:20,40000,0,245,507,583,26.775,-84.285,"Jet - Large Passenger"
33,11078,2023-05-31 12:48:51,40000,0,245,503,579,26.745,-84.357,"Jet - Large Passenger"
33,11079,2023-05-31 12:49:21,40000,0,245,501,577,26.715,-84.429,"Jet - Large Passenger"
33,11080,2023-05-31 12:49:51,40000,0,245,499,574,26.685,-84.498,"Jet - Large Passenger"
33,11081,2023-05-31 12:50:22,40000,0,245,497,572,26.655,-84.569,"Jet - Large Passenger"
33,11082,2023-05-31 12:50:53,40000,0,245,496,571,26.624,-84.642,"Jet - Large Passenger"
33,11083,2023-05-31 12:51:24,40000,0,245,494,568,26.594,-84.712,"Jet - Large Passenger"
33,11084,2023-05-31 12:51:57,40000,0,245,494,568,26.562,-84.789,"Jet - Large Passenger"
33,11085,2023-05-31 12:52:27,40000,0,245,496,571,26.532,-84.858,"Jet - Large Passenger"
33,11086,2023-05-31 12:52:58,40000,0,245,496,571,26.501,-84.932,"Jet - Large Passenger"
33,11087,2023-05-31 12:53:28,40000,0,245,497,572,26.472,-84.999,"Jet - Large Passenger"
33,11088,2023-05-31 12:53:58,40000,0,245,497,572,26.442,-85.069,"Jet - Large Passenger"
33,11089,2023-05-31 12:54:32,40000,0,245,499,574,26.408,-85.149,"Jet - Large Passenger"
33,11090,2023-05-31 12:55:02,40000,0,245,497,572,26.378,-85.219,"Jet - Large Passenger"
33,11091,2023-05-31 12:55:32,40000,0,245,497,572,26.347,-85.290,"Jet - Large Passenger"
33,11092,2023-05-31 12:56:03,40000,0,245,499,574,26.319,-85.357,"Jet - Large Passenger"
33,11093,2023-05-31 12:56:34,40000,0,244,501,577,26.288,-85.429,"Jet - Large Passenger"
33,11094,2023-05-31 12:57:06,40000,0,244,499,574,26.256,-85.502,"Jet - Large Passenger"
33,11095,2023-05-31 12:57:48,40000,0,244,490,564,26.213,-85.601,"Jet - Large Passenger"
33,11096,2023-05-31 12:58:20,40000,0,244,489,563,26.183,-85.671,"Jet - Large Passenger"
33,11097,2023-05-31 12:58:53,40000,0,244,496,571,26.149,-85.749,"Jet - Large Passenger"
33,11098,2023-05-31 12:59:24,40000,0,244,497,572,26.117,-85.822,"Jet - Large Passenger"
33,11099,2023-05-31 12:59:55,40000,0,244,496,571,26.086,-85.893,"Jet - Large Passenger"
33,11100,2023-05-31 13:00:26,40000,0,241,496,571,26.054,-85.962,"Jet - Large Passenger"
33,11101,2023-05-31 13:01:00,40000,0,234,496,571,26.011,-86.036,"Jet - Large Passenger"
33,11102,2023-05-31 13:02:38,40000,11,234,500,575,25.882,-86.225,"Jet - Large Passenger"
33,11103,2023-05-31 13:03:18,40025,0,233,503,579,25.817,-86.319,"Jet - Large Passenger"
33,11104,2023-05-31 13:03:51,40000,-22,233,492,566,25.772,-86.385,"Jet - Large Passenger"
33,11105,2023-05-31 13:04:25,40000,0,233,479,551,25.725,-86.454,"Jet - Large Passenger"
33,11106,2023-05-31 13:05:41,40000,0,233,470,541,25.641,-86.576,"Jet - Large Passenger"
33,11107,2023-05-31 13:06:29,40000,0,233,476,548,25.563,-86.689,"Jet - Large Passenger"
33,11108,2023-05-31 13:07:00,40000,0,233,478,550,25.521,-86.750,"Jet - Large Passenger"
33,11109,2023-05-31 13:07:30,40000,0,233,475,547,25.480,-86.809,"Jet - Large Passenger"
33,11110,2023-05-31 13:08:31,40000,0,233,470,541,25.400,-86.925,"Jet - Large Passenger"
33,11111,2023-05-31 13:09:45,40000,0,233,472,543,25.305,-87.062,"Jet - Large Passenger"
33,11112,2023-05-31 13:10:46,40000,0,232,474,545,25.223,-87.179,"Jet - Large Passenger"
33,11113,2023-05-31 13:11:47,40000,0,232,474,545,25.144,-87.292,"Jet - Large Passenger"
33,11114,2023-05-31 13:12:48,40000,0,232,474,545,25.062,-87.409,"Jet - Large Passenger"
33,11115,2023-05-31 13:13:49,40000,0,232,473,544,24.983,-87.522,"Jet - Large Passenger"
33,11116,2023-05-31 13:14:50,40000,0,232,474,545,24.901,-87.639,"Jet - Large Passenger"
33,11117,2023-05-31 13:15:51,40000,0,232,472,543,24.821,-87.753,"Jet - Large Passenger"
33,11118,2023-05-31 13:16:46,40000,0,232,471,542,24.737,-87.871,"Jet - Large Passenger"
33,11119,2023-05-31 13:17:17,40000,0,232,472,543,24.696,-87.929,"Jet - Large Passenger"
33,11120,2023-05-31 13:18:13,40000,0,232,476,548,24.621,-88.036,"Jet - Large Passenger"
33,11121,2023-05-31 13:18:48,40000,0,232,479,551,24.573,-88.103,"Jet - Large Passenger"
33,11122,2023-05-31 13:19:18,40000,0,233,480,552,24.532,-88.161,"Jet - Large Passenger"
33,11123,2023-05-31 13:19:51,40000,0,240,474,545,24.492,-88.225,"Jet - Large Passenger"
33,11124,2023-05-31 13:20:37,40000,0,244,471,542,24.446,-88.325,"Jet - Large Passenger"
33,11125,2023-05-31 13:21:09,40000,0,243,471,542,24.416,-88.391,"Jet - Large Passenger"
33,11126,2023-05-31 13:21:39,40000,0,243,471,542,24.385,-88.456,"Jet - Large Passenger"
33,11127,2023-05-31 13:22:09,40000,0,243,470,541,24.356,-88.520,"Jet - Large Passenger"
33,11128,2023-05-31 13:22:39,40000,0,243,470,541,24.327,-88.584,"Jet - Large Passenger"
33,11129,2023-05-31 13:23:09,40000,0,243,469,540,24.297,-88.648,"Jet - Large Passenger"
33,11130,2023-05-31 13:23:39,40000,0,243,469,540,24.267,-88.712,"Jet - Large Passenger"
33,11131,2023-05-31 13:24:10,40000,0,243,470,541,24.238,-88.776,"Jet - Large Passenger"
33,11132,2023-05-31 13:24:40,40000,0,243,471,542,24.208,-88.840,"Jet - Large Passenger"
33,11133,2023-05-31 13:25:10,40000,0,243,472,543,24.178,-88.905,"Jet - Large Passenger"
33,11134,2023-05-31 13:25:40,40000,0,243,473,544,24.149,-88.968,"Jet - Large Passenger"
33,11135,2023-05-31 13:26:10,40000,0,243,473,544,24.119,-89.032,"Jet - Large Passenger"
33,11136,2023-05-31 13:26:40,40000,0,243,469,540,24.089,-89.097,"Jet - Large Passenger"
33,11137,2023-05-31 13:27:14,40000,0,243,462,532,24.056,-89.168,"Jet - Large Passenger"
33,11138,2023-05-31 13:27:49,40000,21,243,457,526,24.023,-89.239,"Jet - Large Passenger"
33,11139,2023-05-31 13:28:27,40025,0,243,450,518,23.986,-89.316,"Jet - Large Passenger"
33,11140,2023-05-31 13:29:02,40000,-21,243,450,518,23.954,-89.385,"Jet - Large Passenger"
33,11141,2023-05-31 13:29:37,40000,0,243,449,517,23.920,-89.457,"Jet - Large Passenger"
33,11142,2023-05-31 13:30:07,40000,0,243,450,518,23.892,-89.518,"Jet - Large Passenger"
33,11143,2023-05-31 13:30:37,40000,0,243,450,518,23.862,-89.580,"Jet - Large Passenger"
33,11144,2023-05-31 13:31:07,40000,0,243,451,519,23.833,-89.641,"Jet - Large Passenger"
33,11145,2023-05-31 13:31:37,40000,0,243,452,520,23.805,-89.701,"Jet - Large Passenger"
33,11146,2023-05-31 13:32:08,40000,0,243,451,519,23.776,-89.762,"Jet - Large Passenger"
33,11147,2023-05-31 13:32:41,40000,0,243,456,525,23.745,-89.829,"Jet - Large Passenger"
33,11148,2023-05-31 13:33:14,40000,0,243,456,525,23.712,-89.898,"Jet - Large Passenger"
33,11149,2023-05-31 13:33:44,40000,0,243,454,522,23.683,-89.960,"Jet - Large Passenger"
33,11150,2023-05-31 13:34:14,40000,0,243,454,522,23.655,-90.019,"Jet - Large Passenger"
33,11151,2023-05-31 13:34:45,40000,0,243,459,528,23.624,-90.082,"Jet - Large Passenger"
33,11152,2023-05-31 13:35:15,40000,0,243,461,531,23.595,-90.145,"Jet - Large Passenger"
33,11153,2023-05-31 13:35:45,40000,0,243,460,529,23.565,-90.206,"Jet - Large Passenger"
33,11154,2023-05-31 13:36:15,40000,0,243,458,527,23.536,-90.268,"Jet - Large Passenger"
33,11155,2023-05-31 13:36:45,40000,0,243,456,525,23.507,-90.328,"Jet - Large Passenger"
33,11156,2023-05-31 13:37:15,40000,0,243,453,521,23.477,-90.390,"Jet - Large Passenger"
33,11157,2023-05-31 13:37:45,40000,25,243,450,518,23.448,-90.451,"Jet - Large Passenger"
33,11158,2023-05-31 13:38:15,40025,0,243,449,517,23.419,-90.511,"Jet - Large Passenger"
33,11159,2023-05-31 13:38:46,40000,-25,243,446,513,23.391,-90.571,"Jet - Large Passenger"
33,11160,2023-05-31 13:39:16,40000,0,243,444,511,23.362,-90.631,"Jet - Large Passenger"
33,11161,2023-05-31 13:39:56,40000,0,242,441,507,23.324,-90.710,"Jet - Large Passenger"
33,11162,2023-05-31 13:40:26,40000,0,242,439,505,23.295,-90.769,"Jet - Large Passenger"
33,11163,2023-05-31 13:40:56,40000,0,242,440,506,23.267,-90.827,"Jet - Large Passenger"
33,11164,2023-05-31 13:41:26,40000,-25,242,440,506,23.239,-90.886,"Jet - Large Passenger"
33,11165,2023-05-31 13:41:56,39975,0,242,439,505,23.210,-90.945,"Jet - Large Passenger"
33,11166,2023-05-31 13:42:27,40000,25,242,438,504,23.181,-91.005,"Jet - Large Passenger"
33,11167,2023-05-31 13:42:57,40000,0,242,440,506,23.153,-91.063,"Jet - Large Passenger"
33,11168,2023-05-31 13:43:27,40000,0,242,441,507,23.124,-91.122,"Jet - Large Passenger"
33,11169,2023-05-31 13:43:57,40000,0,242,442,509,23.096,-91.181,"Jet - Large Passenger"
33,11170,2023-05-31 13:44:27,40000,0,242,443,510,23.067,-91.239,"Jet - Large Passenger"
33,11171,2023-05-31 13:44:57,40000,0,242,442,509,23.038,-91.299,"Jet - Large Passenger"
33,11172,2023-05-31 13:45:27,40000,0,242,442,509,23.010,-91.357,"Jet - Large Passenger"
33,11173,2023-05-31 13:45:57,40000,0,242,443,510,22.981,-91.417,"Jet - Large Passenger"
33,11174,2023-05-31 13:46:28,40000,0,242,442,509,22.952,-91.476,"Jet - Large Passenger"
33,11175,2023-05-31 13:46:58,40000,0,242,440,506,22.923,-91.534,"Jet - Large Passenger"
33,11176,2023-05-31 13:47:28,40000,0,242,442,509,22.894,-91.593,"Jet - Large Passenger"
33,11177,2023-05-31 13:47:58,40000,0,242,442,509,22.865,-91.652,"Jet - Large Passenger"
33,11178,2023-05-31 13:48:28,40000,0,242,442,509,22.836,-91.711,"Jet - Large Passenger"
33,11179,2023-05-31 13:48:58,40000,0,242,440,506,22.808,-91.769,"Jet - Large Passenger"
33,11180,2023-05-31 13:49:28,40000,0,242,438,504,22.778,-91.828,"Jet - Large Passenger"
33,11181,2023-05-31 13:49:58,40000,0,242,438,504,22.750,-91.886,"Jet - Large Passenger"
33,11182,2023-05-31 13:50:31,40000,0,242,438,504,22.718,-91.951,"Jet - Large Passenger"
33,11183,2023-05-31 13:51:11,40000,0,242,439,505,22.680,-92.029,"Jet - Large Passenger"
33,11184,2023-05-31 13:51:41,40000,0,243,440,506,22.651,-92.087,"Jet - Large Passenger"
33,11185,2023-05-31 13:52:11,40000,0,242,439,505,22.623,-92.145,"Jet - Large Passenger"
33,11186,2023-05-31 13:52:42,40000,0,243,440,506,22.594,-92.205,"Jet - Large Passenger"
33,11187,2023-05-31 13:53:13,40000,0,242,442,509,22.565,-92.265,"Jet - Large Passenger"
33,11188,2023-05-31 13:53:44,40000,0,242,443,510,22.536,-92.324,"Jet - Large Passenger"
33,11189,2023-05-31 13:54:14,40000,0,242,444,511,22.507,-92.383,"Jet - Large Passenger"
33,11190,2023-05-31 13:54:44,40000,0,242,442,509,22.479,-92.442,"Jet - Large Passenger"
33,11191,2023-05-31 13:55:14,40000,0,242,440,506,22.450,-92.500,"Jet - Large Passenger"
33,11192,2023-05-31 13:55:58,40000,0,241,440,506,22.406,-92.588,"Jet - Large Passenger"
33,11193,2023-05-31 13:56:28,40000,0,241,441,507,22.377,-92.645,"Jet - Large Passenger"
33,11194,2023-05-31 13:56:58,40000,0,241,442,509,22.348,-92.703,"Jet - Large Passenger"
33,11195,2023-05-31 13:57:33,40000,-23,242,440,506,22.314,-92.769,"Jet - Large Passenger"
33,11196,2023-05-31 13:58:03,39975,0,242,439,505,22.284,-92.828,"Jet - Large Passenger"
33,11197,2023-05-31 13:58:33,40000,0,241,438,504,22.257,-92.883,"Jet - Large Passenger"
33,11198,2023-05-31 13:59:05,39975,21,242,439,505,22.223,-92.948,"Jet - Large Passenger"
33,11199,2023-05-31 13:59:44,40025,22,242,440,506,22.186,-93.021,"Jet - Large Passenger"
33,11200,2023-05-31 14:00:14,40000,-24,241,439,505,22.157,-93.079,"Jet - Large Passenger"
33,11201,2023-05-31 14:00:46,40000,-23,241,440,506,22.125,-93.140,"Jet - Large Passenger"
33,11202,2023-05-31 14:01:20,39975,0,241,440,506,22.093,-93.204,"Jet - Large Passenger"
33,11203,2023-05-31 14:01:53,40000,24,241,439,505,22.060,-93.269,"Jet - Large Passenger"
33,11204,2023-05-31 14:02:23,40000,-25,241,440,506,22.030,-93.327,"Jet - Large Passenger"
33,11205,2023-05-31 14:02:53,39975,0,241,443,510,22.000,-93.385,"Jet - Large Passenger"
33,11206,2023-05-31 14:03:23,40000,22,241,443,510,21.971,-93.443,"Jet - Large Passenger"
33,11207,2023-05-31 14:04:02,40000,63,241,443,510,21.931,-93.519,"Jet - Large Passenger"
33,11208,2023-05-31 14:04:34,40075,537,241,443,510,21.900,-93.581,"Jet - Large Passenger"
33,11209,2023-05-31 14:05:09,40600,854,241,439,505,21.866,-93.646,"Jet - Large Passenger"
33,11210,2023-05-31 14:05:39,41000,400,241,432,497,21.837,-93.703,"Jet - Large Passenger"
33,11211,2023-05-31 14:06:09,41000,0,241,433,498,21.807,-93.761,"Jet - Large Passenger"
33,11212,2023-05-31 14:06:41,41000,0,242,434,499,21.777,-93.821,"Jet - Large Passenger"
33,11213,2023-05-31 14:07:13,41000,0,242,433,498,21.746,-93.882,"Jet - Large Passenger"
33,11214,2023-05-31 14:08:09,41000,287,242,434,499,21.694,-93.985,"Jet - Large Passenger"
33,11215,2023-05-31 14:08:42,41425,881,241,426,490,21.662,-94.047,"Jet - Large Passenger"
33,11216,2023-05-31 14:09:12,41925,493,242,419,482,21.633,-94.104,"Jet - Large Passenger"
33,11217,2023-05-31 14:09:52,42000,61,241,422,486,21.596,-94.177,"Jet - Large Passenger"
33,11218,2023-05-31 14:10:26,42000,0,241,425,489,21.564,-94.239,"Jet - Large Passenger"
33,11219,2023-05-31 14:10:56,42000,0,241,425,489,21.536,-94.295,"Jet - Large Passenger"
33,11220,2023-05-31 14:11:26,42000,0,241,425,489,21.508,-94.350,"Jet - Large Passenger"
33,11221,2023-05-31 14:11:56,42000,0,241,425,489,21.479,-94.406,"Jet - Large Passenger"
33,11222,2023-05-31 14:12:26,42000,0,241,423,487,21.451,-94.461,"Jet - Large Passenger"
33,11223,2023-05-31 14:12:56,42000,0,241,422,486,21.423,-94.516,"Jet - Large Passenger"
33,11224,2023-05-31 14:13:26,42000,0,241,422,486,21.394,-94.571,"Jet - Large Passenger"
33,11225,2023-05-31 14:13:56,42000,0,241,422,486,21.366,-94.626,"Jet - Large Passenger"
33,11226,2023-05-31 14:14:26,42000,0,241,421,484,21.338,-94.681,"Jet - Large Passenger"
33,11227,2023-05-31 14:14:56,42000,0,241,420,483,21.310,-94.736,"Jet - Large Passenger"
33,11228,2023-05-31 14:15:34,42000,0,241,419,482,21.275,-94.802,"Jet - Large Passenger"
33,11229,2023-05-31 14:16:05,42000,0,241,418,481,21.246,-94.859,"Jet - Large Passenger"
33,11230,2023-05-31 14:16:35,42000,25,241,417,480,21.218,-94.914,"Jet - Large Passenger"
33,11231,2023-05-31 14:17:05,42025,0,241,416,479,21.190,-94.968,"Jet - Large Passenger"
33,11232,2023-05-31 14:17:36,42000,-25,241,414,476,21.162,-95.022,"Jet - Large Passenger"
33,11233,2023-05-31 14:18:06,42000,0,239,414,476,21.132,-95.075,"Jet - Large Passenger"
33,11234,2023-05-31 14:18:49,42000,0,239,414,476,21.090,-95.150,"Jet - Large Passenger"
33,11235,2023-05-31 14:19:23,42000,0,240,414,476,21.056,-95.212,"Jet - Large Passenger"
33,11236,2023-05-31 14:19:53,42000,0,247,414,476,21.030,-95.266,"Jet - Large Passenger"
33,11237,2023-05-31 14:20:23,42000,0,254,414,476,21.012,-95.322,"Jet - Large Passenger"
33,11238,2023-05-31 14:20:59,42000,0,260,416,479,20.997,-95.397,"Jet - Large Passenger"
33,11239,2023-05-31 14:21:41,42000,0,259,416,479,20.981,-95.483,"Jet - Large Passenger"
33,11240,2023-05-31 14:22:11,42000,25,259,416,479,20.969,-95.543,"Jet - Large Passenger"
33,11241,2023-05-31 14:22:41,42025,0,259,415,478,20.958,-95.604,"Jet - Large Passenger"
33,11242,2023-05-31 14:23:11,42000,-25,259,415,478,20.947,-95.665,"Jet - Large Passenger"
33,11243,2023-05-31 14:23:41,42000,0,259,415,478,20.935,-95.725,"Jet - Large Passenger"
33,11244,2023-05-31 14:24:12,42000,0,259,413,475,20.924,-95.785,"Jet - Large Passenger"
33,11245,2023-05-31 14:24:42,42000,0,259,410,472,20.913,-95.845,"Jet - Large Passenger"
33,11246,2023-05-31 14:25:12,42000,0,259,409,471,20.901,-95.905,"Jet - Large Passenger"
33,11247,2023-05-31 14:25:42,42000,0,259,410,472,20.890,-95.964,"Jet - Large Passenger"
33,11248,2023-05-31 14:26:12,42000,0,259,410,472,20.879,-96.024,"Jet - Large Passenger"
33,11249,2023-05-31 14:26:42,42000,0,259,410,472,20.867,-96.083,"Jet - Large Passenger"
33,11250,2023-05-31 14:27:12,42000,0,259,410,472,20.856,-96.143,"Jet - Large Passenger"
33,11251,2023-05-31 14:27:42,42000,0,259,410,472,20.845,-96.203,"Jet - Large Passenger"
33,11252,2023-05-31 14:28:12,42000,0,259,410,472,20.833,-96.263,"Jet - Large Passenger"
33,11253,2023-05-31 14:28:42,42000,0,258,409,471,20.822,-96.322,"Jet - Large Passenger"
33,11254,2023-05-31 14:29:12,42000,0,258,409,471,20.811,-96.382,"Jet - Large Passenger"
33,11255,2023-05-31 14:29:42,42000,0,258,409,471,20.799,-96.441,"Jet - Large Passenger"
33,11256,2023-05-31 14:30:13,42000,0,258,408,470,20.788,-96.501,"Jet - Large Passenger"
33,11257,2023-05-31 14:30:47,42000,0,258,407,468,20.775,-96.566,"Jet - Large Passenger"
33,11258,2023-05-31 14:31:17,42000,0,258,406,467,20.764,-96.626,"Jet - Large Passenger"
33,11259,2023-05-31 14:31:48,42000,0,258,404,465,20.752,-96.685,"Jet - Large Passenger"
33,11260,2023-05-31 14:32:19,42000,0,258,403,464,20.739,-96.749,"Jet - Large Passenger"
33,11261,2023-05-31 14:32:49,42000,0,258,403,464,20.728,-96.807,"Jet - Large Passenger"
33,11262,2023-05-31 14:33:20,42000,0,258,403,464,20.716,-96.867,"Jet - Large Passenger"
33,11263,2023-05-31 14:33:50,42000,0,258,402,463,20.705,-96.925,"Jet - Large Passenger"
33,11264,2023-05-31 14:34:21,42000,0,258,403,464,20.693,-96.986,"Jet - Large Passenger"
33,11265,2023-05-31 14:34:52,42000,0,258,404,465,20.682,-97.044,"Jet - Large Passenger"
33,11266,2023-05-31 14:35:22,42000,0,258,404,465,20.670,-97.103,"Jet - Large Passenger"
33,11267,2023-05-31 14:35:52,42000,0,258,403,464,20.659,-97.162,"Jet - Large Passenger"
33,11268,2023-05-31 14:36:22,42000,0,258,403,464,20.647,-97.219,"Jet - Large Passenger"
33,11269,2023-05-31 14:36:52,42000,0,258,403,464,20.636,-97.279,"Jet - Large Passenger"
33,11270,2023-05-31 14:37:22,42000,0,258,404,465,20.624,-97.336,"Jet - Large Passenger"
33,11271,2023-05-31 14:37:54,42000,0,250,403,464,20.609,-97.396,"Jet - Large Passenger"
33,11272,2023-05-31 14:38:25,42000,-191,243,405,466,20.584,-97.456,"Jet - Large Passenger"
33,11273,2023-05-31 14:38:49,41825,-750,238,406,467,20.562,-97.496,"Jet - Large Passenger"
33,11274,2023-05-31 14:39:19,41325,-975,231,412,474,20.531,-97.543,"Jet - Large Passenger"
33,11275,2023-05-31 14:39:49,40850,-950,230,410,472,20.493,-97.591,"Jet - Large Passenger"
33,11276,2023-05-31 14:40:19,40375,-975,230,412,474,20.456,-97.638,"Jet - Large Passenger"
33,11277,2023-05-31 14:40:49,39875,-1000,230,418,481,20.420,-97.683,"Jet - Large Passenger"
33,11278,2023-05-31 14:41:19,39375,-975,230,425,489,20.382,-97.731,"Jet - Large Passenger"
33,11279,2023-05-31 14:41:49,38900,-975,230,432,497,20.344,-97.779,"Jet - Large Passenger"
33,11280,2023-05-31 14:42:19,38400,-1025,230,436,502,20.305,-97.828,"Jet - Large Passenger"
33,11281,2023-05-31 14:42:49,37875,-1175,230,444,511,20.265,-97.879,"Jet - Large Passenger"
33,11282,2023-05-31 14:43:19,37225,-2200,230,450,518,20.225,-97.929,"Jet - Large Passenger"
33,11283,2023-05-31 14:43:49,35675,-3300,230,462,532,20.184,-97.980,"Jet - Large Passenger"
33,11284,2023-05-31 14:44:19,33925,-3225,230,470,541,20.143,-98.031,"Jet - Large Passenger"
33,11285,2023-05-31 14:44:49,32450,-2775,230,467,537,20.099,-98.086,"Jet - Large Passenger"
33,11286,2023-05-31 14:45:19,31150,-2617,230,463,533,20.058,-98.137,"Jet - Large Passenger"
33,11287,2023-05-31 14:45:36,30400,-2118,236,459,528,20.035,-98.169,"Jet - Large Passenger"
33,11288,2023-05-31 14:45:53,29950,-1000,250,451,519,20.018,-98.203,"Jet - Large Passenger"
33,11289,2023-05-31 14:46:33,29450,-703,258,432,497,20.002,-98.286,"Jet - Large Passenger"
33,11290,2023-05-31 14:47:12,29025,-652,257,430,495,19.985,-98.365,"Jet - Large Passenger"
33,11291,2023-05-31 14:47:42,28700,-675,258,430,495,19.972,-98.427,"Jet - Large Passenger"
33,11292,2023-05-31 14:48:12,28350,-675,258,429,494,19.959,-98.490,"Jet - Large Passenger"
33,11293,2023-05-31 14:48:42,28025,-625,258,405,466,19.947,-98.550,"Jet - Large Passenger"
33,11294,2023-05-31 14:49:12,27725,-525,258,384,442,19.936,-98.606,"Jet - Large Passenger"
33,11295,2023-05-31 14:49:42,27500,-425,258,362,417,19.924,-98.661,"Jet - Large Passenger"
33,11296,2023-05-31 14:50:12,27300,-721,258,343,395,19.914,-98.710,"Jet - Large Passenger"
33,11297,2023-05-31 14:50:34,26875,-1477,261,339,390,19.907,-98.746,"Jet - Large Passenger"
33,11298,2023-05-31 14:51:17,25700,-1582,263,337,388,19.900,-98.819,"Jet - Large Passenger"
33,11299,2023-05-31 14:51:47,24950,-1200,263,334,384,19.894,-98.868,"Jet - Large Passenger"
33,11300,2023-05-31 14:52:07,24700,-1431,266,325,374,19.891,-98.900,"Jet - Large Passenger"
33,11301,2023-05-31 14:52:52,23400,-1580,274,329,379,19.895,-98.972,"Jet - Large Passenger"
33,11302,2023-05-31 14:53:22,22725,-850,274,324,373,19.898,-99.021,"Jet - Large Passenger"
33,11303,2023-05-31 14:53:52,22550,-625,274,305,351,19.902,-99.067,"Jet - Large Passenger"
33,11304,2023-05-31 14:54:22,22100,-1175,274,296,341,19.904,-99.111,"Jet - Large Passenger"
33,11305,2023-05-31 14:54:52,21375,-1500,274,299,344,19.907,-99.155,"Jet - Large Passenger"
33,11306,2023-05-31 14:55:22,20600,-1700,274,293,337,19.910,-99.196,"Jet - Large Passenger"
33,11307,2023-05-31 14:55:52,19675,-2238,274,280,322,19.913,-99.238,"Jet - Large Passenger"
33,11308,2023-05-31 14:56:23,18325,-2375,274,295,339,19.916,-99.281,"Jet - Large Passenger"
33,11309,2023-05-31 14:56:40,17775,-808,256,302,348,19.913,-99.307,"Jet - Large Passenger"
33,11310,2023-05-31 14:57:15,17625,-121,255,281,323,19.901,-99.356,"Jet - Large Passenger"
33,11311,2023-05-31 14:57:42,17650,35,253,263,303,19.892,-99.390,"Jet - Large Passenger"
33,11312,2023-05-31 14:57:58,17650,-45,238,256,295,19.885,-99.407,"Jet - Large Passenger"
33,11313,2023-05-31 14:58:15,17625,0,221,249,287,19.871,-99.424,"Jet - Large Passenger"
33,11314,2023-05-31 14:58:34,17650,146,211,259,298,19.854,-99.437,"Jet - Large Passenger"
33,11315,2023-05-31 14:58:56,17725,-273,174,265,305,19.827,-99.444,"Jet - Large Passenger"
33,11316,2023-05-31 14:59:18,17450,-1474,169,266,306,19.802,-99.438,"Jet - Large Passenger"
33,11317,2023-05-31 14:59:53,16325,-1896,185,281,323,19.756,-99.434,"Jet - Large Passenger"
33,11318,2023-05-31 15:00:11,15775,-1750,194,290,334,19.734,-99.438,"Jet - Large Passenger"
33,11319,2023-05-31 15:00:29,15275,-1176,186,294,338,19.709,-99.444,"Jet - Large Passenger"
33,11320,2023-05-31 15:00:48,15050,-841,153,277,319,19.684,-99.439,"Jet - Large Passenger"
33,11321,2023-05-31 15:01:10,14700,-981,124,274,315,19.665,-99.419,"Jet - Large Passenger"
33,11322,2023-05-31 15:01:40,14200,-828,118,270,311,19.648,-99.384,"Jet - Large Passenger"
33,11323,2023-05-31 15:02:08,13900,-750,124,276,318,19.630,-99.351,"Jet - Large Passenger"
33,11324,2023-05-31 15:02:26,13625,-1093,139,275,316,19.614,-99.332,"Jet - Large Passenger"
33,11325,2023-05-31 15:03:07,12825,-1415,159,258,297,19.569,-99.312,"Jet - Large Passenger"
33,11326,2023-05-31 15:03:37,11950,-1672,159,258,297,19.537,-99.298,"Jet - Large Passenger"
33,11327,2023-05-31 15:04:08,11125,-1279,159,250,288,19.502,-99.284,"Jet - Large Passenger"
33,11328,2023-05-31 15:04:38,10650,-556,160,245,282,19.469,-99.272,"Jet - Large Passenger"
33,11329,2023-05-31 15:05:10,10550,-630,160,216,249,19.437,-99.259,"Jet - Large Passenger"
33,11330,2023-05-31 15:05:28,10125,-1570,150,209,241,19.421,-99.252,"Jet - Large Passenger"
33,11331,2023-05-31 15:05:53,9425,-818,148,214,246,19.400,-99.238,"Jet - Large Passenger"
33,11332,2023-05-31 15:06:23,9375,-98,149,196,226,19.378,-99.223,"Jet - Large Passenger"
33,11333,2023-05-31 15:06:39,9350,-47,118,194,223,19.366,-99.212,"Jet - Large Passenger"
33,11334,2023-05-31 15:06:55,9350,-545,75,207,238,19.366,-99.198,"Jet - Large Passenger"
33,11335,2023-05-31 15:07:12,9050,-1066,59,208,239,19.373,-99.181,"Jet - Large Passenger"
33,11336,2023-05-31 15:07:33,8675,-941,59,189,217,19.383,-99.164,"Jet - Large Passenger"
33,11337,2023-05-31 15:08:03,8250,-859,60,163,188,19.396,-99.142,"Jet - Large Passenger"
34,11338,2023-05-31 15:39:46,400,0,87,156,180,25.802,-80.273,"Jet - Large Passenger"
34,11339,2023-05-31 15:40:03,1000,1636,97,160,184,25.802,-80.260,"Jet - Large Passenger"
34,11340,2023-05-31 15:40:19,1300,1078,121,184,212,25.798,-80.247,"Jet - Large Passenger"
34,11341,2023-05-31 15:40:35,1575,1078,143,206,237,25.787,-80.236,"Jet - Large Passenger"
34,11342,2023-05-31 15:40:51,1875,1750,142,226,260,25.774,-80.225,"Jet - Large Passenger"
